,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2010-03-07,375.2500,375.2500,0.0000,-6.9900,-15.0800,-2.3300,1030.5000,75.0450,3.7900,168.0000,1.0854
2010-03-08,375.2100,375.2100,0.0000,-8.9300,-17.0100,-1.9300,1026.4000,77.0400,2.8200,150.0000,0.8804
2010-03-09,375.1700,375.1700,0.0000,-5.7300,-12.9300,-1.2800,1023.4000,66.4150,5.7200,157.0000,1.0838
2010-03-10,375.1300,375.1300,1.0000,-2.8600,-5.9200,0.3400,1019.0000,53.3950,6.8100,115.0000,0.9078
2010-03-11,375.0900,375.0900,4.5000,-2.0500,-4.9400,-1.1500,1015.2000,89.4000,2.7400,57.0000,0.4671
2010-03-12,375.0500,375.0500,0.0000,-3.6200,-14.0700,0.4000,1019.9000,86.5250,2.4100,89.0000,0.6790
2010-03-13,375.0200,375.0200,0.0000,0.7200,-1.7700,1.9900,1023.7000,84.1150,3.7900,58.0000,0.5293
2010-03-14,374.9900,374.9900,2.7000,2.0800,1.2300,3.5200,1023.0000,82.7200,4.9000,52.0000,0.4999
2010-03-15,374.9800,374.9800,6.3000,2.6200,0.4200,4.9900,1022.9000,83.1100,4.4700,79.0000,0.7747
2010-03-16,375.0200,375.0200,0.8000,3.6800,1.7600,5.7800,1024.5000,90.2050,3.8700,78.0000,0.7938
2010-03-17,375.0800,375.0800,0.0000,4.2200,0.7400,9.5200,1028.3000,81.3400,2.2100,143.0000,1.4799
2010-03-18,375.1200,375.1200,0.0000,6.1400,-0.3200,15.4400,1025.2001,70.5850,1.8800,182.0000,2.0109
2010-03-19,375.1400,375.1400,0.0000,6.8900,-0.2400,16.3600,1021.5000,72.2950,2.2900,146.0000,1.6549
2010-03-20,375.1600,375.1600,1.1000,10.1700,1.8300,17.2300,1015.9000,74.8750,3.1100,87.0000,1.0881
2010-03-21,375.1600,375.1600,1.2000,10.9900,6.2000,14.7400,1016.3000,83.4100,3.7200,82.0000,1.0482
2010-03-22,375.1700,375.1700,0.0000,8.8500,2.5700,13.9200,1022.1000,77.2350,1.6100,125.0000,1.5022
2010-03-23,375.1600,375.1600,0.0000,6.9400,-0.3000,15.8800,1020.3000,75.0450,1.7000,198.0000,2.2491
2010-03-24,375.1400,375.1400,0.0000,8.1600,-1.3400,18.1800,1014.7000,73.6450,2.3800,213.0000,2.5173
2010-03-25,375.1000,375.1000,0.0000,9.9000,0.9500,20.0900,1010.4000,68.2100,2.0100,189.0000,2.3520
2010-03-26,375.0700,375.0700,2.4000,9.1300,2.0100,21.6600,1008.3000,75.4550,3.5800,171.0000,2.0847
2010-03-27,375.0400,375.0400,5.8000,7.7600,5.8600,11.4000,1009.7000,76.3300,3.5500,115.0000,1.3462
2010-03-28,375.0200,375.0200,1.0000,7.5000,6.1100,10.1700,1013.2000,84.7650,3.4100,93.0000,1.0784
2010-03-29,375.0100,375.0100,1.4000,9.7200,6.0900,13.9200,1008.7000,85.5250,2.9800,111.0000,1.3755
2010-03-30,375.0200,375.0200,0.0000,11.0100,5.2700,17.9100,997.9000,73.6400,3.0500,167.0000,2.1529
2010-03-31,375.0200,375.0200,0.0000,6.7100,0.5500,11.5200,1005.3000,67.9200,3.6900,146.0000,1.6588
2010-04-01,375.0100,375.0100,0.0000,3.0000,-0.9600,5.5100,1014.4000,82.6300,2.7700,81.0000,0.8091
2010-04-02,375.0000,375.0000,0.0000,2.2300,-3.0700,9.4200,1018.2000,76.5200,1.9100,214.0000,2.0743
2010-04-03,374.9800,374.9800,0.0000,6.6000,-1.1300,13.7800,1013.4000,69.0350,2.8000,155.0000,1.7480
2010-04-04,374.9500,374.9500,2.0000,6.8100,1.7100,10.6800,1014.5000,77.4400,2.8600,104.0000,1.1799
2010-04-05,374.9200,374.9200,0.0000,5.8000,2.0300,9.6400,1026.3000,74.4650,2.9600,119.0000,1.2998
2010-04-06,374.9000,374.9000,0.0000,5.7100,-1.7200,12.9700,1026.2001,66.0600,1.9200,244.0000,2.6574
2010-04-07,374.8800,374.8800,0.0000,7.3100,-1.0000,16.6300,1020.8000,58.5250,2.9800,260.0000,2.9865
2010-04-08,374.8500,374.8500,0.0000,9.6700,-1.0600,19.1300,1022.3000,56.3150,2.2900,240.0000,2.9520
2010-04-09,374.8300,374.8300,0.0000,9.2900,2.3000,13.4700,1028.5000,69.4800,3.2700,161.0000,1.9537
2010-04-10,374.8100,374.8100,0.0000,5.4000,0.2900,10.5200,1027.2001,66.2650,3.1700,148.0000,1.5947
2010-04-11,374.8000,374.8000,1.7000,4.1500,-1.4300,8.6500,1021.1000,74.8300,3.1600,146.0000,1.5130
2010-04-12,374.7900,374.7900,0.0000,4.2800,-0.4300,8.2300,1016.9000,74.3700,2.4800,96.0000,1.0015
2010-04-13,374.7700,374.7700,10.5000,6.7500,2.3500,10.9500,1014.1000,83.0150,2.2800,109.0000,1.2346
2010-04-14,374.7700,374.7700,3.8000,6.3000,2.1400,10.5600,1013.6000,89.3250,2.7700,110.0000,1.2287
2010-04-15,374.7600,374.7600,0.0000,5.3100,1.2100,8.8000,1016.8000,89.0150,2.0300,105.0000,1.1341
2010-04-16,374.7600,374.7600,0.0000,8.7400,4.0500,14.3300,1018.9000,76.2900,2.1600,166.0000,1.9915
2010-04-17,374.7500,374.7500,0.0000,7.9000,0.2700,15.2800,1020.6000,63.5950,2.4300,265.0000,3.0991
2010-04-18,374.7400,374.7400,0.0000,8.2900,-0.1300,13.8600,1013.3000,64.8950,2.6500,218.0000,2.5880
2010-04-19,374.7300,374.7300,0.0000,10.6600,0.7100,19.1000,1012.8000,60.9200,2.3900,260.0000,3.2996
2010-04-20,374.7200,374.7200,0.0000,10.7500,1.9900,17.6400,1013.8000,59.1100,3.5100,235.0000,2.9882
2010-04-21,374.7000,374.7000,0.0000,7.4700,0.7200,12.9300,1016.4000,58.0650,3.7800,238.0000,2.7530
2010-04-22,374.6900,374.6900,0.0000,5.6100,-2.0800,13.4600,1017.0000,55.0850,1.5800,280.0000,3.0537
2010-04-23,374.6700,374.6700,0.0000,7.6600,-2.2000,16.3500,1014.6000,49.1700,2.2300,281.0000,3.2719
2010-04-24,374.6600,374.6600,0.0000,10.2400,-0.3900,20.0500,1019.3000,52.4800,2.3700,290.0000,3.6284
2010-04-25,374.6500,374.6500,1.6000,12.9700,1.9600,22.7000,1021.9000,54.8550,2.0700,282.0000,3.7826
2010-04-26,374.6400,374.6400,0.0000,11.8300,4.5900,18.6200,1023.4000,66.8600,3.3700,199.0000,2.5924
2010-04-27,374.6200,374.6200,0.0000,11.1500,3.5400,18.6700,1026.0000,63.7350,2.1300,247.0000,3.1577
2010-04-28,374.6100,374.6100,0.0000,12.0200,2.2000,20.9300,1025.0000,58.2500,1.7100,295.0000,3.8592
2010-04-29,374.6000,374.6000,0.0000,15.0600,3.7500,25.3700,1015.7000,54.1900,2.0200,293.0000,4.1374
2010-04-30,374.5900,374.5900,1.5000,15.0100,8.1100,21.6500,1011.3000,70.1150,2.9300,183.0000,2.5855
2010-05-01,374.5900,374.5900,10.1000,12.5900,9.9200,16.9900,1011.6000,87.0850,2.0400,129.0000,1.7214
2010-05-02,374.5900,374.5900,7.3000,10.4500,9.3100,12.1500,1010.4000,92.6000,1.6700,76.0000,0.9601
2010-05-03,374.6000,374.6000,0.0000,10.4300,8.5800,13.7100,1011.0000,85.7750,1.9500,124.0000,1.5652
2010-05-04,374.6000,374.6000,2.7000,9.4300,7.9800,11.3300,1014.0000,88.8300,4.1400,74.0000,0.9075
2010-05-05,374.6000,374.6000,1.2000,7.9700,6.5000,9.4700,1010.2000,85.5150,6.6000,85.0000,1.0010
2010-05-06,374.6000,374.6000,7.8000,7.4000,4.7400,9.2800,1001.4000,90.4750,3.1000,77.0000,0.8952
2010-05-07,374.6100,374.6100,0.0000,6.5200,4.3000,9.7800,1007.5000,85.6400,2.3300,105.0000,1.1846
2010-05-08,374.6100,374.6100,0.0000,9.3200,3.6100,15.5700,1009.9000,75.9850,1.1300,196.0000,2.4006
2010-05-09,374.6100,374.6100,4.0000,10.3500,1.5500,17.0600,1008.6000,79.7150,1.8800,212.0000,2.6730
2010-05-10,374.6100,374.6100,2.9000,11.0700,9.1200,14.9000,1006.5000,90.8350,1.1700,106.0000,1.3636
2010-05-11,374.6100,374.6100,12.2000,13.3500,9.1400,20.3700,1004.3000,84.0850,2.5200,214.0000,2.9174
2010-05-12,374.6400,374.6400,0.0000,11.0100,6.8700,15.2400,1007.8000,82.0200,2.2600,190.0000,2.4390
2010-05-13,374.6600,374.6600,6.3000,8.5000,5.6300,10.2900,1008.8000,90.0900,3.5900,88.0000,1.0533
2010-05-14,374.6700,374.6700,3.4000,7.6800,6.7900,9.5500,1010.1000,89.0550,2.3700,82.0000,0.9574
2010-05-15,374.6800,374.6800,0.0000,7.4000,5.9800,9.1300,1010.0000,81.4850,2.7700,84.0000,0.9726
2010-05-16,374.6700,374.6700,0.0000,8.6000,5.2300,12.9300,1015.0000,74.3600,3.4900,138.0000,1.6519
2010-05-17,374.6500,374.6500,0.0000,10.8100,4.3600,15.8300,1020.3000,71.0950,3.7900,263.0000,3.3402
2010-05-18,374.6300,374.6300,0.0000,7.8300,2.8200,11.6000,1024.8000,79.9700,3.7800,177.0000,2.0615
2010-05-19,374.6100,374.6100,10.3000,6.0300,1.5000,8.8500,1024.4000,89.4500,3.6300,112.0000,1.2336
2010-05-20,374.6000,374.6000,0.0000,8.9500,7.4500,10.4800,1026.5000,94.5929,2.6300,72.0000,0.8660
2010-05-21,374.6100,374.6100,0.0000,11.6400,9.5300,14.7800,1027.0000,88.3950,2.5700,120.0000,1.5533
2010-05-22,374.6200,374.6200,0.0000,14.0500,6.1000,20.7900,1023.0000,73.8200,2.2200,276.0000,3.7976
2010-05-23,374.6200,374.6200,0.0000,14.4300,4.8800,21.5600,1019.9000,71.9400,2.3200,290.0000,4.0304
2010-05-24,374.6200,374.6200,0.0000,16.7700,7.2300,23.8700,1013.3000,66.6650,3.3600,311.0000,4.5608
2010-05-25,374.6000,374.6000,2.1000,17.2600,9.1900,24.5100,1009.6000,72.9400,2.8600,285.0000,4.2274
2010-05-26,374.5900,374.5900,6.5000,14.7600,11.3900,18.8900,1007.9000,90.8100,2.2000,155.0000,2.1804
2010-05-27,374.5900,374.5900,1.7000,14.4200,10.9200,18.6500,1009.1000,86.0150,2.7100,168.0000,2.3440
2010-05-28,374.5900,374.5900,6.5000,14.0500,10.1300,19.3700,1013.5000,84.4400,2.3500,205.0000,2.8310
2010-05-29,374.6100,374.6100,7.4000,14.7800,9.6800,21.6100,1017.2000,76.2050,1.6500,257.0000,3.6042
2010-05-30,374.6200,374.6200,13.9000,13.0600,8.5900,17.4100,1009.9000,85.8300,3.6100,176.0000,2.3774
2010-05-31,374.6400,374.6400,7.2000,8.6700,5.4200,11.7200,1012.5000,89.5600,3.7900,141.0000,1.6932
2010-06-01,374.6700,374.6700,1.9000,10.9900,8.5800,13.9000,1013.8000,87.6250,3.2800,105.0000,1.3437
2010-06-02,374.7000,374.7000,6.3000,11.2000,10.1700,12.3000,1013.0000,91.5300,4.5100,72.0000,0.9268
2010-06-03,374.7500,374.7500,8.2000,11.5600,10.8300,12.2000,1016.1000,93.3050,3.1200,65.0000,0.8435
2010-06-04,374.8300,374.8300,0.0000,15.9500,9.5200,22.0700,1019.1000,71.4500,2.1900,275.0000,3.9551
2010-06-05,374.8900,374.8900,0.0000,17.0300,7.5700,25.0000,1019.1000,66.8450,1.6100,338.0000,4.9735
2010-06-06,374.9000,374.9000,4.8000,18.8700,8.4600,27.6100,1012.9000,68.5250,1.8800,321.0000,4.9093
2010-06-07,374.8900,374.8900,0.0000,18.2700,13.1800,22.5600,1012.3000,76.7600,2.9400,253.0000,3.8256
2010-06-08,374.8500,374.8500,5.1000,19.1700,11.6800,26.6800,1008.3000,70.7100,2.2100,289.0000,4.4517
2010-06-09,374.8000,374.8000,0.0000,20.6500,13.3300,28.1700,1006.2000,71.5100,2.5200,287.0000,4.5443
2010-06-10,374.7600,374.7600,0.0000,22.8500,15.9300,29.6100,1005.1000,68.9500,2.3800,287.0000,4.7166
2010-06-11,374.7400,374.7400,0.0000,20.8500,14.7300,26.0600,1008.0000,69.0700,3.0200,300.0000,4.7642
2010-06-12,374.7200,374.7200,0.0000,19.5300,14.8500,23.2800,1009.9000,74.5000,2.6600,199.0000,3.0844
2010-06-13,374.7100,374.7100,4.7000,15.3900,13.2000,17.8900,1013.4000,82.0300,2.5300,115.0000,1.6372
2010-06-14,374.6900,374.6900,0.0000,16.0200,11.6700,21.3400,1013.5000,82.8150,1.6300,189.0000,2.7279
2010-06-15,374.6700,374.6700,0.0000,15.7000,10.4100,19.1300,1016.7000,82.9300,3.3100,117.0000,1.6751
2010-06-16,374.6400,374.6400,0.8000,14.2400,12.5600,16.7200,1016.5000,77.8750,4.8000,162.0000,2.2445
2010-06-17,374.6200,374.6200,9.6000,15.1200,12.4300,18.7100,1013.3000,82.0750,3.2100,101.0000,1.4294
2010-06-18,374.6200,374.6200,5.2000,14.3300,10.7200,17.4400,1008.8000,89.9600,2.6300,131.0000,1.8242
2010-06-19,374.6200,374.6200,0.0000,10.9100,8.0400,13.6700,1007.6000,82.3200,2.6000,142.0000,1.8182
2010-06-20,374.6300,374.6300,1.4000,10.6400,7.8700,14.1400,1011.5000,83.0950,2.1000,147.0000,1.8656
2010-06-21,374.6500,374.6500,0.0000,12.2900,9.5200,15.5900,1018.0000,76.8200,2.2700,152.0000,2.0079
2010-06-22,374.6600,374.6600,0.0000,13.9100,7.9700,18.8000,1021.7000,70.4500,2.1000,221.0000,3.0323
2010-06-23,374.6400,374.6400,0.0000,14.3300,6.0200,20.8500,1021.5000,67.7800,1.8200,275.0000,3.8108
2010-06-24,374.6100,374.6100,0.0000,16.9800,11.5800,23.2000,1017.8000,64.6850,1.5500,282.0000,4.1471
2010-06-25,374.5900,374.5900,0.0000,18.5900,10.6600,25.9500,1014.8000,65.6100,2.0200,292.0000,4.4391
2010-06-26,374.5700,374.5700,0.0000,18.8800,10.5800,26.1100,1015.3000,68.2950,1.8700,307.0000,4.6924
2010-06-27,374.5600,374.5600,0.0000,19.3700,11.5700,26.3900,1017.6000,66.0850,2.1200,324.0000,4.9946
2010-06-28,374.5400,374.5400,0.0000,19.8400,11.1100,27.5300,1018.1000,63.6650,1.6900,332.0000,5.1618
2010-06-29,374.5300,374.5300,0.0000,20.3200,12.4800,28.1900,1017.0000,70.1200,1.6400,306.0000,4.8009
2010-06-30,374.5200,374.5200,0.0000,21.0000,13.7500,27.7700,1017.7000,67.3600,2.4400,286.0000,4.5404
2010-07-01,374.5100,374.5100,0.0000,21.5000,14.1600,29.4300,1016.3000,63.1700,1.2600,304.0000,4.8700
2010-07-02,374.5000,374.5000,0.0000,22.2000,13.0400,30.2400,1016.0000,60.5450,1.4600,316.0000,5.1226
2010-07-03,374.4900,374.4900,0.0000,23.2300,13.1700,31.3700,1015.7000,61.1300,1.4800,326.0000,5.3740
2010-07-04,374.4700,374.4700,0.0000,21.4300,15.1500,25.4800,1017.3000,77.3550,3.6300,211.0000,3.3752
2010-07-05,374.4900,374.4900,0.0000,21.9100,15.8200,26.9500,1017.1000,65.2150,3.1600,266.0000,4.2899
2010-07-06,374.4900,374.4900,0.0000,17.4300,10.1500,21.8900,1020.9000,65.1500,3.5800,264.0000,3.9142
2010-07-07,374.4700,374.4700,0.0000,16.5400,7.5600,24.7800,1022.8000,58.7750,1.5800,311.0000,4.5237
2010-07-08,374.4700,374.4700,0.0000,19.0400,8.9400,27.5900,1021.0000,54.8450,1.7000,334.0000,5.1112
2010-07-09,374.4600,374.4600,0.0000,22.3100,11.0500,31.8400,1019.6000,56.1700,1.7300,329.0000,5.3375
2010-07-10,374.4500,374.4500,0.0000,24.2400,14.7000,33.0900,1018.1000,55.3150,2.1500,330.0000,5.5222
2010-07-11,374.4400,374.4400,0.0000,24.1700,14.3400,32.8000,1016.0000,57.8800,1.7900,299.0000,5.0009
2010-07-12,374.4300,374.4300,10.5000,24.7700,17.8600,32.8000,1012.9000,63.0950,2.6000,300.0000,5.0671
2010-07-13,374.4300,374.4300,0.0000,22.1100,15.3900,28.8400,1012.0000,67.5100,2.0500,290.0000,4.6996
2010-07-14,374.4200,374.4200,3.0000,24.6300,14.0900,33.3700,1008.9000,60.8400,2.6000,315.0000,5.3150
2010-07-15,374.4200,374.4200,0.0000,20.4300,15.9400,25.7400,1015.1000,78.1100,2.2400,201.0000,3.1616
2010-07-16,374.4200,374.4200,2.8000,24.1200,14.1200,32.8100,1014.6000,62.3350,1.8600,300.0000,5.0157
2010-07-17,374.4400,374.4400,12.5000,19.9300,13.9200,27.4100,1018.5000,77.7500,3.3300,160.0000,2.4914
2010-07-18,374.4600,374.4600,0.0000,17.4900,13.3300,22.9100,1025.1000,78.1700,2.3400,237.0000,3.5131
2010-07-19,374.4500,374.4500,0.0000,18.0400,11.5600,25.1200,1022.2000,66.3800,2.3700,292.0000,4.3808
2010-07-20,374.4400,374.4400,0.0000,19.1700,10.4300,26.9700,1014.9000,65.7200,2.0900,321.0000,4.9341
2010-07-21,374.4300,374.4300,0.0000,22.5800,11.7000,32.4300,1009.4000,63.5300,1.7100,310.0000,5.0663
2010-07-22,374.4200,374.4200,9.6000,22.7800,16.0400,31.1100,1011.9000,67.7950,3.3600,234.0000,3.8339
2010-07-23,374.4200,374.4200,32.4000,17.7000,14.1500,21.7000,1015.4000,91.3200,2.4700,84.0000,1.2546
2010-07-24,374.4700,374.4700,12.5000,13.8900,9.6700,16.1700,1017.6000,93.7000,3.4100,103.0000,1.4148
2010-07-25,374.5300,374.5300,0.0000,14.2400,8.0300,21.0000,1016.1000,68.0000,3.2400,290.0000,4.0186
2010-07-26,374.5700,374.5700,14.4000,13.8800,9.4000,18.7900,1013.9000,87.6650,2.2500,156.0000,2.1455
2010-07-27,374.6000,374.6000,0.0000,15.4800,13.4200,20.1800,1016.2000,87.1550,2.5900,146.0000,2.0806
2010-07-28,374.6200,374.6200,2.7000,15.9300,10.4400,21.2100,1016.3000,85.7900,2.7000,138.0000,1.9859
2010-07-29,374.6400,374.6400,8.0000,15.5000,12.4500,19.3100,1011.1000,85.8900,2.5400,158.0000,2.2568
2010-07-30,374.6500,374.6500,0.0000,14.7600,12.1200,19.5700,1015.2000,82.5100,2.3300,176.0000,2.4690
2010-07-31,374.6600,374.6600,0.0000,16.3000,9.9400,24.3200,1017.4000,75.9550,1.5100,288.0000,4.1758
2010-08-01,374.6400,374.6400,10.0000,19.5400,9.7700,28.6100,1015.0000,67.2050,1.9200,284.0000,4.3955
2010-08-02,374.6300,374.6300,6.6000,19.1800,16.7100,23.0100,1014.5000,87.7100,2.2400,132.0000,2.0296
2010-08-03,374.6500,374.6500,0.0000,16.7700,10.4700,22.3700,1014.1000,82.7400,3.1300,162.0000,2.3751
2010-08-04,374.6400,374.6400,0.0000,15.4800,9.4200,22.2300,1012.1000,75.4450,1.6500,238.0000,3.3967
2010-08-05,374.6200,374.6200,21.0000,14.5200,10.5800,18.8900,1007.9000,87.4300,1.9800,79.0000,1.1053
2010-08-06,374.6700,374.6700,18.5000,13.6400,13.1900,13.7400,1013.5000,94.3875,4.8900,68.0000,0.9301
2010-08-07,374.8200,374.8200,0.0000,15.8300,10.5500,22.7500,1017.8000,81.2000,2.8800,193.0000,2.7698
2010-08-08,374.9800,374.9800,1.6000,15.2700,10.2100,22.6800,1017.3000,85.5250,1.8900,174.0000,2.4671
2010-08-09,374.9900,374.9900,0.0000,16.7800,12.2000,23.8000,1017.6000,78.6800,1.7200,222.0000,3.2514
2010-08-10,374.9800,374.9800,0.0000,17.6600,10.6000,26.3100,1015.9000,72.7100,1.2500,249.0000,3.7153
2010-08-11,374.9600,374.9600,0.0000,18.2300,11.3200,25.8500,1014.4000,78.1400,1.6600,177.0000,2.6724
2010-08-12,374.9400,374.9400,6.9000,17.2200,14.3400,21.6100,1012.9000,92.2450,1.8300,108.0000,1.5988
2010-08-13,374.9300,374.9300,15.2000,15.7800,12.3100,20.2400,1016.0000,91.4450,1.3500,94.0000,1.3485
2010-08-14,374.9700,374.9700,0.0000,16.2700,12.6000,20.3100,1014.7000,85.5450,3.1800,176.0000,2.5527
2010-08-15,374.9600,374.9600,1.8000,17.6300,14.1500,22.0300,1010.0000,79.3400,3.4300,166.0000,2.4804
2010-08-16,374.9300,374.9300,1.1000,14.5700,12.5300,18.0700,1012.9000,76.8450,3.6800,121.0000,1.6916
2010-08-17,374.9000,374.9000,1.6000,14.0700,12.5800,17.4900,1012.2000,88.2750,4.3300,73.0000,1.0091
2010-08-18,374.8800,374.8800,0.0000,14.3400,10.0500,17.0400,1011.5000,88.6800,2.2800,81.0000,1.1270
2010-08-19,374.8500,374.8500,0.0000,15.7500,10.3200,22.3300,1016.7000,76.5100,2.5800,218.0000,3.1244
2010-08-20,374.8100,374.8100,0.0000,17.4000,8.3400,26.1900,1021.1000,75.5200,1.3600,269.0000,3.9856
2010-08-21,374.7700,374.7700,0.0000,19.7400,11.3400,28.0200,1023.2000,74.0350,1.2800,265.0000,4.1060
2010-08-22,374.7400,374.7400,0.0000,21.4400,12.4000,29.9900,1016.8000,74.5750,1.6800,254.0000,4.0643
2010-08-23,374.7200,374.7200,2.2000,18.5700,14.1900,22.9600,1008.8000,88.7600,2.2000,122.0000,1.8577
2010-08-24,374.6900,374.6900,3.3000,17.7100,11.7700,24.1200,1010.9000,83.9150,3.4900,142.0000,2.1245
2010-08-25,374.6700,374.6700,0.0000,14.6400,7.6400,20.9100,1018.2000,75.4200,2.4800,210.0000,2.9346
2010-08-26,374.6500,374.6500,4.0000,20.0500,12.8700,28.8300,1012.0000,74.4050,2.7000,196.0000,3.0649
2010-08-27,374.6300,374.6300,8.5000,18.6100,16.0400,22.9500,1006.1000,84.2450,3.8200,128.0000,1.9523
2010-08-28,374.6200,374.6200,0.0000,12.8500,10.1600,16.0500,1014.9000,82.7950,3.7800,139.0000,1.8642
2010-08-29,374.6200,374.6200,6.4000,12.4800,9.1800,16.6600,1015.7000,76.8150,3.4300,146.0000,1.9396
2010-08-30,374.6400,374.6400,6.8000,9.4100,7.9300,12.1000,1010.9000,87.4650,4.2500,96.0000,1.1782
2010-08-31,374.6800,374.6800,2.8000,10.3200,5.0900,15.1800,1019.2000,86.0550,3.7000,148.0000,1.8559
2010-09-01,374.7300,374.7300,0.0000,10.1700,4.1700,16.9100,1019.6000,83.9600,2.1000,155.0000,1.9354
2010-09-02,374.7600,374.7600,0.0000,11.7700,5.6800,17.9500,1018.5000,83.2350,1.4500,163.0000,2.1245
2010-09-03,374.7600,374.7600,0.0000,13.6200,10.4700,18.3000,1019.2000,82.4000,1.1500,153.0000,2.0870
2010-09-04,374.7600,374.7600,0.0000,12.2600,6.1800,18.9600,1019.0000,82.8350,1.7600,147.0000,1.9396
2010-09-05,374.7400,374.7400,0.0000,10.7200,5.2600,17.7300,1020.9000,82.7450,2.4900,198.0000,2.5080
2010-09-06,374.7100,374.7100,0.0000,10.5400,3.6900,17.3300,1018.2000,72.2050,3.6500,224.0000,2.8269
2010-09-07,374.6800,374.6800,1.0000,12.3800,6.8200,16.8600,1009.3000,79.0850,3.4300,114.0000,1.5147
2010-09-08,374.6500,374.6500,2.5000,12.6800,10.6400,14.8400,1007.2000,90.4900,3.2600,67.0000,0.8976
2010-09-09,374.6300,374.6300,0.0000,12.3100,7.8600,17.4300,1015.9000,89.7350,2.6700,93.0000,1.2302
2010-09-10,374.6200,374.6200,0.0000,12.7700,7.3200,19.5200,1022.5000,85.2950,2.2300,159.0000,2.1217
2010-09-11,374.6000,374.6000,0.0000,13.2500,7.7500,20.8100,1021.5000,82.0700,1.1600,204.0000,2.7555
2010-09-12,374.5900,374.5900,4.1000,13.7500,6.3000,22.0900,1019.0000,79.2500,1.5900,208.0000,2.8462
2010-09-13,374.5700,374.5700,1.8000,12.0100,7.9000,13.3700,1024.1000,93.8875,3.1600,56.0000,0.7327
2010-09-14,374.5700,374.5700,0.0000,11.1500,6.1000,15.5700,1023.6000,91.1850,2.6700,72.0000,0.9214
2010-09-15,374.5700,374.5700,1.4000,12.6600,7.6900,15.4600,1013.9000,89.3900,3.2900,66.0000,0.8814
2010-09-16,374.5700,374.5700,0.0000,11.5400,7.3000,16.2400,1012.8000,78.2650,3.0800,141.0000,1.8313
2010-09-17,374.5700,374.5700,0.0000,9.8700,3.5800,16.3400,1014.4000,79.1350,2.7400,154.0000,1.9115
2010-09-18,374.5600,374.5600,0.0000,8.3100,1.5000,15.3700,1017.9000,79.7250,1.8700,157.0000,1.8609
2010-09-19,374.5500,374.5500,0.0000,7.6700,0.7600,15.9100,1019.7000,78.8250,1.2900,193.0000,2.2425
2010-09-20,374.5400,374.5400,0.0000,9.8100,1.5400,20.2100,1019.2000,79.0000,1.3300,186.0000,2.2999
2010-09-21,374.5300,374.5300,0.0000,11.8700,4.4300,22.2000,1020.7000,79.9950,1.2400,201.0000,2.6241
2010-09-22,374.5200,374.5200,0.0000,12.3800,4.1500,21.7000,1021.2000,78.5150,1.8700,197.0000,2.6048
2010-09-23,374.5100,374.5100,0.0000,12.9500,5.3100,22.7900,1014.8000,83.1850,1.5400,185.0000,2.4873
2010-09-24,374.5000,374.5000,12.9000,14.5900,8.6600,22.7300,1004.4000,82.8450,2.2100,136.0000,1.9083
2010-09-25,374.5100,374.5100,8.4000,11.0600,6.9400,13.5900,1002.9000,92.5421,3.2600,35.0000,0.4508
2010-09-26,374.5300,374.5300,0.0000,8.5400,5.8000,12.1400,1009.5000,82.5400,2.7300,82.0000,0.9823
2010-09-27,374.5400,374.5400,1.7000,7.7500,2.3700,13.2600,1011.8000,83.0200,2.8700,138.0000,1.6134
2010-09-28,374.5400,374.5400,1.4000,8.1200,6.8700,8.8500,1016.3000,93.3000,3.2500,44.0000,0.5190
2010-09-29,374.5600,374.5600,0.0000,9.3000,5.0600,12.5400,1019.3000,91.8550,1.9400,80.0000,0.9751
2010-09-30,374.5800,374.5800,1.1000,8.1600,3.4000,13.0300,1018.3000,91.0700,1.6800,86.0000,1.0147
2010-10-01,374.5800,374.5800,1.1000,9.9700,8.9200,11.9300,1015.7000,94.7000,2.0800,51.0000,0.6344
2010-10-02,374.5700,374.5700,0.0000,10.8900,8.8400,12.8400,1016.8000,94.3667,2.2900,42.0000,0.5354
2010-10-03,374.5700,374.5700,0.0000,11.6700,6.1500,18.5800,1012.6000,88.2850,3.1600,148.0000,1.9288
2010-10-04,374.5800,374.5800,0.0000,12.0100,6.8300,18.8200,1006.4000,85.5400,3.6000,143.0000,1.8847
2010-10-05,374.5800,374.5800,2.2000,11.7300,7.0000,16.4300,1009.8000,92.7333,1.5400,55.0000,0.7187
2010-10-06,374.5800,374.5800,0.0000,12.9000,11.5300,13.7800,1015.7000,94.4000,2.1100,71.0000,0.9531
2010-10-07,374.5700,374.5700,0.0000,12.5700,11.7200,13.4500,1021.2000,91.2800,2.3800,43.0000,0.5713
2010-10-08,374.5500,374.5500,0.0000,10.5200,4.4100,16.6700,1021.0000,85.2500,2.9100,123.0000,1.5495
2010-10-09,374.5400,374.5400,0.0000,8.6600,0.6300,16.7900,1018.8000,73.2550,3.4600,131.0000,1.5680
2010-10-10,374.5300,374.5300,0.0000,8.4600,0.6800,16.6700,1013.5000,68.6150,3.6200,147.0000,1.7537
2010-10-11,374.5200,374.5200,0.0000,8.5600,0.7100,17.1700,1012.8000,65.4750,3.9800,153.0000,1.8312
2010-10-12,374.5100,374.5100,0.0000,7.1300,0.2500,16.2100,1014.4000,76.5100,2.0600,143.0000,1.6386
