,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2008-04-24,,,0.0000,0.7900,-0.6000,3.2900,1017.4000,72.9800,3.5600,166.0000,1.5245
2008-04-25,,,0.0000,-0.9100,-2.4800,0.7200,1022.4000,72.7150,1.3500,216.0000,1.8481
2008-04-26,,,0.0000,-1.0500,-7.2300,2.5100,1022.4000,64.2700,1.7200,206.0000,1.7524
2008-04-27,,,0.0000,1.2400,-5.8500,7.2600,1014.6000,64.9850,1.1300,171.0000,1.6004
2008-04-28,,,0.0000,3.6500,-2.3000,9.3200,1013.0000,66.4200,1.4200,182.0000,1.8617
2008-04-29,346.3600,346.3600,0.0000,5.4900,2.5000,10.1600,1014.8000,75.2250,1.1100,121.0000,1.3160
2008-04-30,,,0.0000,4.8900,0.7900,11.0200,1021.2000,60.5350,0.7100,235.0000,2.4973
2008-05-01,,,0.0000,5.1400,-0.2200,10.7600,1024.2001,56.6900,0.9500,209.0000,2.2361
2008-05-02,,,0.0000,5.7400,-0.2200,11.9300,1025.4000,68.7500,0.7000,179.0000,1.9522
2008-05-03,,,0.0000,6.8900,0.9800,11.8000,1027.2001,69.1250,0.8200,184.0000,2.0798
2008-05-04,,,1.4000,4.4500,1.8600,8.6400,1023.0000,84.5750,2.4200,116.0000,1.2133
2008-05-05,,,0.0000,2.4300,1.2200,5.3400,1027.8000,79.3700,2.0200,184.0000,1.7871
2008-05-06,346.3600,346.3600,2.4000,0.0500,-1.5600,1.6600,1019.1000,85.7350,1.7500,114.0000,1.0160
2008-05-07,,,2.1000,3.3000,1.2100,5.5500,1014.5000,80.7750,2.1900,117.0000,1.1812
2008-05-08,,,0.0000,2.5200,0.4300,5.1300,1012.4000,87.9350,1.2600,128.0000,1.2580
2008-05-09,,,3.1000,4.0100,2.1600,8.5500,1011.5000,76.5450,1.8800,195.0000,2.0214
2008-05-10,,,0.0000,-0.1100,-1.5800,5.6400,1017.8000,69.5750,4.2600,219.0000,1.9408
2008-05-11,,,0.0000,-0.4500,-1.6800,1.8000,1013.6000,77.4750,2.5200,119.0000,1.0429
2008-05-12,,,0.0000,-0.5600,-2.2300,1.2800,1021.2000,70.9750,4.5000,219.0000,1.9021
2008-05-13,346.4100,346.4100,0.7000,-0.6300,-3.3000,2.4200,1020.3000,70.9150,3.4200,200.0000,1.7331
2008-05-14,,,0.0000,-1.1400,-4.9200,1.9400,1019.1000,67.5600,1.3300,184.0000,1.5626
2008-05-15,,,0.0000,-0.4700,-6.0300,4.8000,1016.2000,63.8600,1.0300,204.0000,1.7837
2008-05-16,,,0.0000,-1.2100,-4.9600,2.5800,1014.9000,59.2700,1.7200,190.0000,1.6130
2008-05-17,,,1.6000,-0.2500,-3.4300,2.9300,1014.4000,68.2900,1.1300,166.0000,1.4659
2008-05-18,,,1.1000,0.0600,-2.0000,2.5200,1013.0000,76.5550,2.1800,161.0000,1.4406
2008-05-19,,,0.0000,-0.0300,-1.9600,2.7400,1016.0000,74.7350,3.1100,175.0000,1.5575
2008-05-20,346.4600,346.4600,0.0000,0.3300,-1.4400,2.9300,1019.9000,70.4500,2.7300,148.0000,1.3331
2008-05-21,,,0.0000,0.2700,-4.3500,3.4700,1025.3000,70.5100,1.6400,182.0000,1.6302
2008-05-22,,,0.0000,3.1100,-3.5100,7.4200,1030.2001,64.2700,1.5500,260.0000,2.5850
2008-05-23,,,0.0000,5.4800,-1.1600,11.1300,1029.1000,56.5800,1.2100,229.0000,2.4717
2008-05-24,,,0.0000,3.7800,-1.4300,8.1400,1026.4000,60.2650,1.0700,203.0000,2.0710
2008-05-25,,,0.0000,3.4900,0.7200,7.8600,1019.9000,69.4600,1.9800,171.0000,1.7329
2008-05-26,,,0.0000,3.0900,-0.3600,6.5400,1017.8000,65.0150,2.7900,206.0000,2.0605
2008-05-27,346.5100,346.5100,0.0000,3.3800,1.8300,5.3000,1017.5000,67.6750,3.1100,207.0000,2.0923
2008-05-28,,,0.0000,5.1200,2.9900,7.2900,1018.7000,79.7750,3.6500,203.0000,2.1766
2008-05-29,,,0.0000,5.2100,2.0000,8.1100,1021.3000,73.9550,2.7400,192.0000,2.0621
2008-05-30,,,0.0000,7.8200,2.5900,12.2000,1022.3000,60.7050,1.0300,237.0000,2.7628
2008-05-31,,,0.0000,10.4100,2.7700,18.6700,1018.2000,44.1800,1.7400,281.0000,3.5338
2008-06-01,,,0.0000,7.4500,5.1000,13.6200,1016.5000,77.7450,1.7500,121.0000,1.3987
2008-06-02,,,0.0000,7.3500,4.5000,10.6500,1023.7000,60.6300,3.2700,195.0000,2.2395
2008-06-03,346.5500,346.5500,0.0000,9.6300,0.0500,17.9700,1023.0000,48.7650,1.5400,283.0000,3.4759
2008-06-04,,,0.0000,13.4000,6.1200,21.4400,1022.0000,37.7150,1.9900,258.0000,3.4968
2008-06-05,,,0.0000,13.7000,8.7300,18.8500,1020.7000,50.7900,1.8600,180.0000,2.4585
2008-06-06,,,0.0000,9.9100,5.6800,15.7000,1022.8000,70.2950,1.8600,203.0000,2.5130
2008-06-07,,,0.0000,11.1600,4.0700,18.1500,1018.8000,50.5050,1.7900,272.0000,3.4889
2008-06-08,,,0.0000,7.7300,4.5000,14.8500,1011.8000,58.3900,2.1000,172.0000,2.0096
2008-06-09,,,0.0000,3.1200,0.3700,10.0400,1007.7000,55.3400,4.3700,106.0000,1.0673
2008-06-10,346.6000,346.6000,0.0000,5.5800,2.5200,9.5100,1003.4000,61.0350,4.1400,139.0000,1.5250
2008-06-11,,,4.3000,3.6500,0.5100,9.5100,1002.9000,72.5500,2.3600,188.0000,1.9336
2008-06-12,,,2.1000,3.3200,0.9700,5.6200,1002.7000,76.8850,2.7500,127.0000,1.2913
2008-06-13,,,0.0000,5.7700,2.8800,8.9500,1009.0000,76.9750,2.1700,189.0000,2.0804
2008-06-14,,,0.0000,8.0600,1.5100,13.4100,1009.1000,72.2050,1.4700,204.0000,2.4102
2008-06-15,,,0.8000,7.7200,4.7400,11.4700,1005.7000,76.4850,1.6300,209.0000,2.4484
2008-06-16,,,1.7000,9.5300,5.0400,13.8900,1005.4000,77.7500,1.2400,204.0000,2.5185
2008-06-17,346.7100,346.7100,1.3000,9.5000,6.2300,13.5300,1005.2000,73.7300,1.3800,179.0000,2.2082
2008-06-18,,,2.6000,8.6500,6.2500,12.5700,1005.0000,77.5800,1.8200,157.0000,1.8908
2008-06-19,,,3.5000,7.4500,5.5600,10.8400,1004.9000,82.2850,1.6500,119.0000,1.3833
2008-06-20,,,1.0000,8.5700,4.1000,11.8200,1002.2000,84.3950,3.8300,166.0000,1.9972
2008-06-21,,,3.3000,11.5500,8.6300,15.2200,1000.5000,74.4800,2.0100,164.0000,2.1417
2008-06-22,,,1.9000,8.7300,6.7900,11.5700,1006.3000,82.8950,1.6500,141.0000,1.7010
2008-06-23,,,0.0000,10.0900,4.0100,17.6400,999.7000,67.2600,1.7600,185.0000,2.3253
2008-06-24,347.1500,347.1500,21.4000,9.0500,7.3900,13.4300,998.5000,86.8050,2.1300,123.0000,1.5029
2008-06-25,,,13.5000,6.6500,5.3100,9.1800,1001.9000,87.3300,2.4100,153.0000,1.7380
2008-06-26,,,2.6000,6.0400,3.8600,8.1300,1003.7000,81.8550,3.0400,115.0000,1.2803
2008-06-27,,,0.0000,6.8400,4.0800,11.2300,1007.9000,70.8150,3.0400,170.0000,1.9368
2008-06-28,,,0.0000,9.2600,3.8300,14.2700,1009.4000,58.4150,1.6300,204.0000,2.4949
2008-06-29,,,4.8000,10.8500,4.9700,18.6400,1009.4000,63.4800,1.3300,245.0000,3.1296
2008-06-30,,,1.6000,12.7600,7.2500,20.9100,1009.9000,68.5000,1.9300,220.0000,2.9500
2008-07-01,347.5200,347.5200,0.0000,11.7200,9.3400,15.8500,1013.9000,84.2900,1.8500,168.0000,2.1911
2008-07-02,,,0.0000,12.4600,7.3400,16.9900,1020.9000,77.0000,1.7500,269.0000,3.5644
2008-07-03,,,0.0000,14.9700,8.5900,21.5700,1022.7000,72.3950,1.9500,263.0000,3.6965
2008-07-04,,,0.0000,12.7200,8.1400,17.5700,1023.5000,65.3250,1.8500,286.0000,3.8102
2008-07-05,,,0.0000,9.0600,4.8400,15.8300,1018.9000,65.8150,2.2900,146.0000,1.7678
2008-07-06,,,0.0000,10.0900,5.8600,14.7600,1016.5000,56.3700,2.7200,182.0000,2.2706
2008-07-07,,,0.0000,10.7900,3.0800,16.5600,1009.7000,57.9650,1.7100,271.0000,3.4558
2008-07-08,347.5100,347.5100,0.0000,11.8900,4.1200,18.0500,1005.7000,54.3900,2.3900,286.0000,3.7592
2008-07-09,,,0.0000,9.1300,4.1200,15.0800,1002.8000,70.2300,2.5500,179.0000,2.1877
2008-07-10,,,0.0000,8.4400,5.5500,12.0800,1004.5000,68.1450,2.2200,146.0000,1.7481
2008-07-11,,,1.0000,9.4700,6.2400,12.9800,1006.2000,74.1400,1.1900,185.0000,2.2792
2008-07-12,,,0.0000,11.9400,7.6900,16.4800,1004.2000,70.1200,1.5800,176.0000,2.3177
2008-07-13,,,0.0000,12.9900,6.3400,19.8000,1003.1000,63.9300,1.3600,192.0000,2.5962
2008-07-14,,,5.0000,12.1300,9.4700,15.8600,1005.7000,78.9900,1.5100,183.0000,2.4200
2008-07-15,347.4900,347.4900,3.0000,10.6800,7.2800,14.2700,1001.1000,84.8850,1.7200,153.0000,1.9526
2008-07-16,,,0.0000,9.6400,8.1000,13.1400,997.9000,74.9500,1.5900,203.0000,2.5223
2008-07-17,,,2.9000,8.8600,4.3600,14.0100,998.7000,71.3950,1.5200,210.0000,2.5518
2008-07-18,,,4.0000,10.0800,5.1500,14.8000,1002.7000,76.6400,1.5600,168.0000,2.1083
2008-07-19,,,1.2000,10.2600,3.2300,14.5200,1008.1000,75.5800,1.6300,202.0000,2.5413
2008-07-20,,,0.0000,14.0400,6.3000,21.9100,1010.2000,63.0250,1.6200,222.0000,3.0690
2008-07-21,,,7.9000,13.7400,8.9100,19.3500,1007.6000,71.3150,2.4200,113.0000,1.5528
2008-07-22,347.5500,347.5500,10.5000,10.8800,9.8900,15.6000,1005.9000,84.2600,3.2100,69.0000,0.8834
2008-07-23,,,0.0000,10.0800,7.7500,12.6600,1015.7000,78.1250,3.0100,125.0000,1.5596
2008-07-24,,,0.0000,10.5800,8.7100,13.7900,1023.6000,78.9650,2.7300,158.0000,1.9914
2008-07-25,,,0.0000,11.5500,9.9000,16.3800,1024.3000,81.2350,3.0900,124.0000,1.6031
2008-07-26,,,0.0000,12.8700,9.4100,16.6800,1026.7001,64.3400,2.1300,157.0000,2.0967
2008-07-27,,,0.0000,13.1500,5.5700,20.6200,1026.1000,64.4300,1.4500,191.0000,2.5689
2008-07-28,,,0.0000,14.3000,7.8500,20.2700,1026.6000,74.6450,1.1200,231.0000,3.1926
2008-07-29,347.6100,347.6100,0.0000,14.7200,7.9100,20.0700,1025.1000,71.8550,1.0100,171.0000,2.3877
2008-07-30,,,0.0000,15.7600,9.4400,23.8000,1019.1000,68.0150,1.7000,233.0000,3.3372
2008-07-31,,,0.0000,12.0400,10.7000,19.6300,1019.5000,76.9700,2.0000,119.0000,1.5611
2008-08-01,,,0.0000,8.5100,6.3200,12.4200,1021.7000,69.6400,1.5500,148.0000,1.7614
2008-08-02,,,0.0000,8.7500,2.4700,13.0000,1016.3000,66.4750,1.9100,150.0000,1.8022
2008-08-03,,,0.0000,8.9400,4.8400,12.5400,1014.2000,66.1450,2.2000,158.0000,1.9106
2008-08-04,,,0.0000,9.0700,4.2800,12.7300,1014.9000,67.6300,1.9600,202.0000,2.4510
2008-08-05,347.6600,347.6600,0.0000,10.6700,6.5600,14.6200,1014.4000,69.5400,1.1000,187.0000,2.3721
2008-08-06,,,0.0000,10.1800,6.2400,13.0000,1010.7000,69.0400,0.9800,156.0000,1.9560
2008-08-07,,,0.0000,8.9300,3.9800,12.8100,1005.5000,66.3950,1.7900,172.0000,2.0877
2008-08-08,,,0.0000,8.7600,5.3000,12.7400,1003.5000,65.5250,1.5200,160.0000,1.9344
2008-08-09,,,1.1000,7.4700,4.9200,10.0900,1002.0000,81.2700,1.0400,162.0000,1.8869
2008-08-10,,,0.0000,7.9600,5.3500,11.3200,1000.7000,81.7700,1.4200,170.0000,2.0106
2008-08-11,,,0.0000,9.8400,2.8700,15.9100,997.8000,74.4900,2.1600,163.0000,2.0366
2008-08-12,347.7200,347.7200,0.0000,10.8600,7.0500,15.3100,997.6000,80.2950,1.0700,132.0000,1.6953
2008-08-13,,,10.2000,9.9200,7.7700,12.7900,997.5000,92.0000,0.8900,119.0000,1.4903
2008-08-14,,,0.0000,11.9600,8.8300,16.5200,992.3000,85.0300,2.2800,80.0000,1.0593
2008-08-15,,,0.0000,8.2900,6.7900,12.2100,1008.6000,71.3200,2.5700,172.0000,2.0464
2008-08-16,,,0.0000,7.8000,3.2100,12.8100,1015.9000,68.9100,2.5100,192.0000,2.2436
2008-08-17,,,0.0000,8.9300,3.4500,14.4600,1020.5000,69.6700,1.0400,162.0000,1.9528
2008-08-18,,,0.0000,9.4900,2.8200,14.4400,1017.2000,74.3050,2.3100,149.0000,1.8276
2008-08-19,347.7100,347.7100,3.3000,8.1700,7.4600,11.7900,1006.7000,84.9500,3.0800,132.0000,1.5664
2008-08-20,,,0.0000,8.4000,6.2500,11.0900,1002.1000,88.3150,1.1900,96.0000,1.1494
2008-08-21,,,2.6000,9.6900,5.8600,13.1600,1001.8000,85.0350,0.8100,91.0000,1.1303
2008-08-22,,,2.6000,8.5300,5.4000,10.6900,1004.0000,83.4700,1.9100,93.0000,1.1167
2008-08-23,,,0.0000,8.4900,6.8500,10.2900,1010.2000,77.2200,2.4400,105.0000,1.2556
2008-08-24,,,0.0000,8.7500,2.0400,13.8400,1012.8000,72.2150,1.4800,113.0000,1.3599
2008-08-25,,,0.0000,9.6500,2.5100,15.0600,1014.8000,72.2100,1.6600,136.0000,1.6775
2008-08-26,347.6500,347.6500,0.0000,7.7100,3.1100,12.3800,1011.1000,79.8500,1.6000,90.0000,1.0513
2008-08-27,,,0.0000,8.2100,5.9800,10.1100,1008.7000,90.1000,1.2500,103.0000,1.2225
2008-08-28,,,0.0000,7.7600,5.6700,11.3600,1006.0000,82.7350,1.3400,99.0000,1.1610
2008-08-29,,,5.4000,6.3600,0.7500,10.4800,1011.9000,78.0650,1.2700,79.0000,0.8848
2008-08-30,,,1.4000,5.6000,4.0500,8.7400,1020.9000,81.5650,1.3700,100.0000,1.0881
2008-08-31,,,0.0000,3.8100,-1.1900,8.7400,1022.5000,74.9450,2.3400,91.0000,0.9313
2008-09-01,,,0.0000,4.9600,3.4700,8.2900,1014.3000,69.8350,2.6100,97.0000,1.0369
2008-09-02,347.5900,347.5900,0.0000,4.7700,1.5200,6.8600,1005.5000,74.7600,1.3900,82.0000,0.8750
2008-09-03,,,5.6000,4.6000,-0.1200,7.6900,993.3000,81.8900,1.7900,95.0000,1.0145
2008-09-04,,,2.0000,5.2000,3.1400,7.0300,987.2000,85.6350,2.7200,78.0000,0.8524
2008-09-05,,,1.4000,4.8200,2.4400,7.1300,998.9000,79.0650,2.0800,123.0000,1.3193
2008-09-06,,,0.0000,5.0600,1.8300,8.8400,1006.7000,79.6850,1.9900,136.0000,1.4644
2008-09-07,,,1.0000,5.7300,2.2600,8.5500,1012.8000,81.6950,1.5000,104.0000,1.1411
2008-09-08,,,0.0000,7.2800,5.0100,10.7000,1019.7000,80.4150,1.5500,102.0000,1.1712
2008-09-09,347.5200,347.5200,0.0000,6.3700,0.9700,12.1100,1024.1000,77.2000,1.2000,117.0000,1.3030
2008-09-10,,,0.0000,6.2900,0.3600,11.9600,1024.6000,75.0850,1.0700,130.0000,1.4437
2008-09-11,,,0.0000,5.6000,-1.3900,11.8100,1026.9000,75.4700,1.1700,121.0000,1.3126
2008-09-12,,,0.0000,3.4900,-1.9900,9.5100,1029.5000,78.4000,1.1000,129.0000,1.3005
2008-09-13,,,0.0000,3.9800,-0.5000,10.1900,1031.3000,78.6450,0.8400,77.0000,0.7890
2008-09-14,,,0.0000,4.1600,-1.2600,11.0000,1033.5000,76.4050,1.0500,100.0000,1.0299
2008-09-15,,,0.0000,3.4800,-2.1000,7.8300,1032.7001,77.6700,1.0500,90.0000,0.9055
2008-09-16,347.4500,347.4500,0.0000,6.6000,3.0500,11.6100,1030.3000,76.0600,1.1200,94.0000,1.0513
2008-09-17,,,0.0000,2.3500,-0.9600,5.5500,1027.9000,84.1600,0.7600,84.0000,0.8134
2008-09-18,,,0.0000,3.4100,-0.5200,8.6900,1023.2000,73.6500,1.4500,55.0000,0.5548
2008-09-19,,,2.1000,3.0000,-3.5200,7.2900,1018.6000,79.0600,1.3400,68.0000,0.6777
2008-09-20,,,0.0000,6.7000,2.9700,10.3500,1023.4000,74.3650,1.7200,86.0000,0.9681
2008-09-21,,,0.0000,10.6900,4.9600,15.4900,1020.5000,64.9250,2.5000,57.0000,0.7215
2008-09-22,,,0.0000,9.0800,6.8200,13.9600,1019.4000,68.3300,3.2200,67.0000,0.8115
2008-09-23,347.4000,347.4000,6.7000,7.9300,6.0200,11.5000,1016.8000,71.3850,2.8800,59.0000,0.6918
2008-09-24,,,0.0000,5.0200,4.2600,8.3400,1026.5000,78.2500,2.6700,62.0000,0.6599
2008-09-25,,,0.7000,2.4700,-1.2900,5.3000,1033.2001,79.5800,1.3200,55.0000,0.5334
2008-09-26,,,3.0000,5.4200,2.6800,8.9100,1018.1000,80.7250,3.2600,30.0000,0.3250
2008-09-27,,,3.0000,4.3100,2.0300,7.5300,994.6000,76.1050,3.3400,34.5000,0.3646
2008-09-28,,,3.7000,4.0200,2.6200,6.5900,983.2000,80.4600,4.4000,39.0000,0.4106
2008-09-29,,,0.0000,3.1300,1.9600,4.8900,994.7000,80.2650,3.4100,47.0000,0.4768
2008-09-30,347.3400,347.3400,0.0000,1.0600,-0.6200,3.5900,999.2000,83.6450,1.2800,71.0000,0.6659
2008-10-01,,,0.0000,1.6600,-0.1600,3.8500,1000.5000,82.9300,1.8900,57.0000,0.5464
2008-10-02,,,0.0000,0.7800,-1.8000,1.7600,1002.2000,87.0250,0.8000,34.0000,0.3149
2008-10-03,,,0.0000,0.7300,-0.3300,2.5200,1005.2000,85.4500,0.7400,43.0000,0.3968
2008-10-04,,,0.0000,-0.6600,-4.1600,2.8000,1005.1000,82.8350,1.1700,48.0000,0.4193
2008-10-05,,,7.9000,1.5100,-0.2700,3.0500,996.7000,89.6400,3.6400,21.0000,0.2006
2008-10-06,,,0.0000,3.1300,1.5100,5.3700,987.9000,83.5350,2.6400,35.0000,0.3564
2008-10-07,347.3100,347.3100,0.0000,4.2300,2.5000,5.7600,1005.6000,81.6050,3.0800,30.0000,0.3143
2008-10-08,,,0.0000,1.1000,-1.6500,4.8800,1018.7000,80.4250,1.5400,52.0000,0.4829
2008-10-09,,,0.0000,1.9100,-1.8600,5.8900,1012.9000,84.2950,1.4700,37.0000,0.3555
2008-10-10,,,0.0000,5.8800,-0.1300,7.6900,1007.5000,84.1800,1.3000,10.0000,0.1105
2008-10-11,,,0.0000,5.0300,2.5600,7.3100,994.7000,78.3600,2.0800,21.0000,0.2273
2008-10-12,,,1.6000,2.2500,0.6000,4.8700,993.2000,88.7667,0.9700,27.0000,0.2656
2008-10-13,,,0.0000,2.9700,0.0600,6.2300,997.0000,85.3000,1.4900,37.0000,0.3728
2008-10-14,347.2800,347.2800,1.3000,0.7700,0.0400,2.7800,992.9000,90.3474,1.1000,25.0000,0.2327
2008-10-15,,,0.0000,2.1000,-0.8300,5.4200,1001.0000,84.4350,1.5300,41.0000,0.3994
2008-10-16,,,0.0000,-1.0400,-3.3100,2.0100,1000.2000,90.0500,1.9200,25.0000,0.2157
2008-10-17,,,0.0000,-1.9300,-4.4400,0.7100,1001.2000,84.8250,1.3200,6.0000,0.0499
2008-10-18,,,0.0000,-0.7800,-2.5600,2.0800,998.3000,86.4947,1.0000,18.0000,0.1571
2008-10-19,,,0.0000,0.8200,-4.1500,4.4500,994.1000,90.0200,1.7800,21.0000,0.1957
2008-10-20,,,1.0000,1.2900,-0.3100,3.4900,989.4000,80.2100,1.8300,12.0000,0.1142
2008-10-21,347.2400,347.2400,0.0000,4.3700,0.0300,7.7100,976.6000,77.4750,2.5500,24.0000,0.2566
2008-10-22,,,0.0000,2.7200,0.4900,5.2000,985.4000,73.4550,1.3700,25.0000,0.2512
2008-10-23,,,0.0000,2.7300,1.1300,4.5000,996.2000,78.5900,1.9200,5.0000,0.0500
2008-10-24,,,1.2000,1.5300,-2.6700,3.7800,997.9000,83.5750,1.9200,6.0000,0.0573
2008-10-25,,,0.0000,0.8400,-1.9300,4.3300,997.3000,73.0600,2.3700,13.0000,0.1210
2008-10-26,,,0.0000,2.3000,-1.6000,4.4500,979.9000,74.4700,3.4700,6.0000,0.0596
2008-10-27,,,1.5000,-3.3700,-7.4100,4.4000,984.2000,79.0750,1.7700,25.0000,0.1974
2008-10-28,347.1900,347.1900,0.9000,-2.6300,-7.8900,-1.1200,991.4000,87.1250,1.1500,7.0000,0.0568
2008-10-29,,,1.3000,-3.6600,-5.6700,-0.7900,998.1000,83.6600,1.6400,14.0000,0.1081
2008-10-30,,,0.0000,-4.3400,-7.8200,-1.3500,1008.5000,87.5895,2.1700,8.0000,0.0595
2008-10-31,,,0.0000,-7.4300,-12.2400,-4.7700,1015.4000,84.0750,1.9800,11.0000,0.0703
2008-11-01,,,0.0000,-8.6900,-13.0000,-3.6700,1006.0000,87.5474,0.8400,14.0000,0.0844
2008-11-02,,,1.9000,0.4100,-6.7700,4.1000,997.4000,84.7900,3.2300,15.0000,0.1373
2008-11-03,,,1.8000,-0.5400,-2.1000,1.2900,1008.5000,84.2150,2.1600,5.0000,0.0438
2008-11-04,347.1400,347.1400,2.5000,-0.3900,-3.3500,3.3200,1007.2000,90.3833,2.7100,9.0000,0.0794
2008-11-05,,,0.0000,0.3600,-1.2300,2.0500,1024.3000,87.2200,1.9100,8.0000,0.0720
2008-11-06,,,0.0000,-3.0900,-5.9300,0.2500,1026.8000,83.2500,0.5700,8.0000,0.0622
2008-11-07,,,0.0000,-1.7400,-4.7100,2.1200,1021.8000,89.6684,0.6400,3.0000,0.0248
2008-11-08,,,0.0000,-4.1500,-7.2000,-1.9100,1012.6000,86.4350,0.7500,9.0000,0.0674
2008-11-09,,,0.0000,-3.6600,-6.0600,-0.7800,1007.0000,92.5429,0.8200,7.0000,0.0538
2008-11-10,,,0.0000,-3.8100,-6.9700,-0.5100,993.5000,91.8765,0.8600,7.0000,0.0539
2008-11-11,347.0800,347.0800,0.0000,-0.5000,-5.2000,2.1200,992.9000,90.2200,0.5200,5.5000,0.0487
2008-11-12,,,1.2000,-2.9700,-5.7800,1.7100,1002.8000,84.6600,1.1000,4.0000,0.0318
2008-11-13,,,0.0000,-12.2900,-13.8400,-5.5300,1013.1000,74.1250,0.5100,3.0000,0.0148
2008-11-14,,,0.0000,-10.3700,-19.6600,-1.9600,999.2000,81.8600,1.3100,2.0000,0.0111
2008-11-15,,,0.0000,-8.6300,-11.4300,-1.8300,997.8000,82.7600,0.8700,1.0000,0.0061
2008-11-16,,,1.2000,-7.0100,-11.5700,-3.4100,1002.1000,84.1700,1.5200,1.5000,0.0099
2008-11-17,,,2.2000,-4.4200,-6.0500,-3.0900,995.9000,89.4526,1.3500,2.0000,0.0150
2008-11-18,347.0200,347.0200,1.2000,-0.2100,-4.1500,2.1800,975.5000,91.4167,1.6700,1.0000,0.0091
2008-11-19,,,4.4000,-4.8200,-6.9400,-0.5600,972.7000,77.9550,1.6300,1.0000,0.0075
2008-11-20,,,0.0000,-5.1800,-8.0400,-1.7900,972.2000,89.0333,0.7500,1.0000,0.0073
2008-11-21,,,0.0000,-3.6400,-6.6700,-1.9900,982.3000,83.9750,1.9900,1.0000,0.0078
2008-11-22,,,1.8000,-8.1300,-15.2600,-1.0200,995.8000,82.8900,1.3400,1.0000,0.0063
2008-11-23,,,0.6000,-10.7800,-18.3400,-7.1200,1006.7000,84.2400,1.4000,1.0000,0.0054
2008-11-24,,,1.2000,-4.3200,-7.2500,-2.8400,1001.6000,84.1250,3.6100,1.0000,0.0075
2008-11-25,346.9500,346.9500,1.2000,-8.6100,-12.4700,-5.2300,1002.1000,82.7250,0.6500,1.0000,0.0061
2008-11-26,,,3.5000,-9.6000,-12.4300,-8.6100,983.1000,87.7200,1.3100,1.0000,0.0058
2008-11-27,,,0.0000,-8.3800,-13.6900,-3.3300,987.2000,78.1450,1.1900,1.0000,0.0062
2008-11-28,,,0.7000,-8.4300,-9.8000,-6.7400,988.6000,81.8750,0.8800,1.0000,0.0062
2008-11-29,,,0.0000,-12.5900,-15.9300,-8.0700,1010.6000,85.4550,0.5900,1.0000,0.0049
2008-11-30,,,1.9000,-10.3100,-17.0700,-6.5200,1010.5000,85.0750,0.9500,1.0000,0.0055
2008-12-01,,,0.0000,-7.4700,-13.7300,-2.3900,1001.7000,84.1950,1.4600,1.0000,0.0064
2008-12-02,346.8900,346.8900,0.0000,-4.5200,-9.6400,-0.3300,1010.6000,86.5900,0.4200,1.0000,0.0074
2008-12-03,,,0.0000,-4.7800,-5.5600,-3.9600,1005.4000,87.1750,1.1700,1.0000,0.0073
2008-12-04,,,0.0000,-4.7400,-5.9800,-1.4500,997.0000,85.4950,1.2700,1.0000,0.0074
2008-12-05,,,0.0000,-13.0300,-14.8400,-4.7000,1002.5000,84.2200,0.6500,1.0000,0.0048
2008-12-06,,,0.0000,-14.3400,-18.0700,-10.4200,1008.3000,82.9850,0.4400,1.0000,0.0044
2008-12-07,,,0.0000,-8.0200,-12.4600,-6.0300,1009.8000,89.1111,0.6100,1.0000,0.0062
2008-12-08,,,1.2000,-11.4400,-13.9100,-7.0300,1002.3000,83.1650,0.6500,1.0000,0.0052
2008-12-09,346.8300,346.8300,0.0000,-12.9100,-16.0900,-10.3200,1007.5000,84.0600,0.7000,1.0000,0.0048
2008-12-10,,,0.0000,-12.8300,-15.3900,-10.8100,1020.8000,80.7150,0.8900,1.0000,0.0048
2008-12-11,,,0.0000,-18.0200,-22.0400,-12.5200,1028.1000,75.4500,0.4000,1.0000,0.0034
2008-12-12,,,0.0000,-12.4400,-23.7900,-7.0200,1024.3000,81.0450,1.1600,1.0000,0.0048
2008-12-13,,,0.0000,-8.9600,-11.9300,-6.0600,1019.9000,85.2350,0.6400,1.0000,0.0059
2008-12-14,,,0.0000,-10.4600,-14.8000,-6.7100,1028.0000,81.2400,0.9300,1.0000,0.0054
2008-12-15,,,0.0000,-14.4300,-16.4600,-11.8600,1021.7000,83.7150,0.8600,1.0000,0.0043
2008-12-16,346.7800,346.7800,0.0000,-3.1100,-14.8600,1.3700,1002.5000,71.6850,2.8600,1.0000,0.0079
2008-12-17,,,0.0000,-0.3400,-4.0000,3.8900,994.1000,77.3300,3.3100,1.0000,0.0089
2008-12-18,,,0.0000,-0.6100,-3.9300,2.4200,986.1000,64.7050,3.4300,1.0000,0.0089
2008-12-19,,,2.0000,1.3100,-1.1300,2.9600,989.5000,72.1150,3.3700,1.0000,0.0095
2008-12-20,,,0.0000,-8.2900,-12.4800,0.5300,996.2000,82.9300,0.7100,1.0000,0.0062
2008-12-21,,,0.0000,-9.5100,-11.1200,-6.8700,997.9000,86.4950,0.4600,1.0000,0.0058
2008-12-22,,,0.0000,-10.9500,-15.7100,-5.8700,1003.2000,83.1900,1.0100,1.0000,0.0054
2008-12-23,346.7200,346.7200,0.0000,-5.4200,-9.1000,-2.2400,1020.2000,79.4600,2.0800,1.0000,0.0070
2008-12-24,,,0.0000,-11.0400,-14.7300,-8.4900,1022.6000,85.0000,0.5500,1.0000,0.0053
