,head_full [m],head [m],rr [mm/d],tg [C],tn [C],tx [C],pp [hPa],hu [%],fg [m/s],qq [W/m2],et [mm/d]
2004-12-30,11.3100,11.3100,0.0000,5.7500,2.7600,8.0100,1023.7000,93.2857,6.3000,15.0000,0.1638
2004-12-31,11.3100,11.3100,3.5000,7.5800,3.7500,8.8700,1019.6000,93.8250,4.8900,9.0000,0.1043
2005-01-01,11.3000,11.3000,3.8000,6.1900,3.3000,9.7600,1017.0000,93.3000,5.6300,14.0000,0.1556
2005-01-02,11.3100,11.3100,2.1000,5.2900,4.0100,7.8500,1015.4000,79.7200,8.9700,25.0000,0.2700
2005-01-03,11.3000,11.3000,0.0000,6.5900,4.4300,8.1200,1024.8000,88.4000,7.3000,16.0000,0.1794
2005-01-04,11.2900,11.2900,3.3000,7.8400,6.6300,8.8800,1020.6000,86.0650,8.4600,13.0000,0.1518
2005-01-05,11.3000,11.3000,3.9000,5.0500,3.5300,7.2100,1020.3000,91.1778,5.5600,13.0000,0.1390
2005-01-06,11.3000,11.3000,0.0000,6.9900,4.5300,9.1300,1023.5000,87.7400,6.8500,36.0000,0.4089
2005-01-07,11.3000,11.3000,4.5000,10.3300,9.0600,12.1000,1018.5000,84.5350,10.8800,15.0000,0.1882
2005-01-08,11.3000,11.3000,0.0000,8.4100,5.3700,12.0500,1009.3000,72.3650,11.3100,21.0000,0.2506
2005-01-09,11.2800,11.2800,0.0000,7.1800,3.8600,9.9400,1018.7000,83.0150,7.8200,25.0000,0.2863
2005-01-10,11.2900,11.2900,3.1000,11.1500,8.6800,12.9800,1015.4000,86.0421,8.3900,33.0000,0.4238
2005-01-11,11.2900,11.2900,2.4000,9.3200,7.4400,10.7300,1018.6000,90.0750,6.3700,24.0000,0.2928
2005-01-12,11.3000,11.3000,1.4000,7.5000,5.1200,10.2100,1017.4000,80.8050,6.9600,36.0000,0.4166
2005-01-13,11.2900,11.2900,1.7000,4.6400,1.8000,7.0800,1022.6000,85.6500,5.3600,31.0000,0.3264
2005-01-14,11.2700,11.2700,0.0000,1.8400,-1.4300,7.1300,1030.0000,92.4588,2.2900,35.0000,0.3322
2005-01-15,11.2700,11.2700,0.0000,0.0900,-2.9700,4.1100,1029.3000,90.6875,2.8000,42.0000,0.3727
2005-01-16,11.2700,11.2700,0.0000,0.6600,-2.0200,3.8800,1022.9000,85.3350,3.6500,50.0000,0.4554
2005-01-17,11.2800,11.2800,12.2000,5.4400,2.1000,6.4700,1012.4000,92.3000,7.1300,14.0000,0.1522
2005-01-18,11.3100,11.3100,2.1000,3.7300,0.5400,6.9200,994.3000,91.2059,4.9400,19.0000,0.1969
2005-01-19,11.2900,11.2900,1.8000,4.1800,1.0300,6.7600,1004.3000,88.4050,5.7200,33.0000,0.3454
2005-01-20,11.2900,11.2900,5.5000,8.2000,4.1900,9.5300,997.3000,83.3350,10.0500,15.0000,0.1789
2005-01-21,11.3100,11.3100,4.4000,4.2400,2.8000,5.8100,1003.5000,83.7700,7.7500,35.0000,0.3672
2005-01-22,11.3000,11.3000,1.6000,3.6500,-1.0900,7.1100,1014.5000,84.9600,4.6500,43.0000,0.4395
2005-01-23,11.2900,11.2900,5.2000,1.4600,-1.9600,4.6300,1017.9000,88.7900,4.9800,38.0000,0.3579
2005-01-24,11.3000,11.3000,1.7000,0.3800,-3.3000,2.1900,1022.1000,83.5550,4.2100,44.0000,0.3966
2005-01-25,11.2800,11.2800,0.0000,-0.9800,-3.5900,1.5000,1026.8000,82.5650,3.8400,42.0000,0.3574
2005-01-26,11.2800,11.2800,0.0000,-1.5000,-4.9600,1.4100,1030.0000,81.6550,2.7300,43.0000,0.3574
2005-01-27,11.2800,11.2800,0.0000,0.5100,-1.5100,3.1800,1019.2000,92.6500,2.0900,19.0000,0.1724
2005-01-28,11.2900,11.2900,0.0000,0.6600,-0.9000,1.5700,1015.1000,94.7000,1.7900,16.0000,0.1464
2005-01-29,11.2800,11.2800,1.2000,0.0600,-2.3600,3.2300,1024.0000,94.2556,2.8500,24.0000,0.2134
2005-01-30,11.2800,11.2800,0.9000,5.5100,3.6700,7.2600,1026.7001,93.3091,4.1000,17.0000,0.1839
2005-01-31,11.3000,11.3000,7.4000,5.7800,3.3800,7.7200,1021.8000,91.9500,5.9100,17.0000,0.1860
2005-02-01,11.3000,11.3000,0.0000,4.1300,2.5800,6.3700,1025.2001,84.0700,5.2200,44.0000,0.4547
2005-02-02,11.3000,11.3000,1.5000,6.1200,4.6800,7.2600,1027.5000,91.7150,5.8800,24.0000,0.2647
2005-02-03,11.2900,11.2900,0.0000,6.4000,4.6600,8.0900,1031.8000,90.5333,3.6200,31.0000,0.3442
2005-02-04,11.2900,11.2900,0.0000,5.8400,2.2300,7.4400,1031.1000,92.1050,2.7300,24.0000,0.2618
2005-02-05,11.2900,11.2900,0.0000,1.8700,-1.1200,4.7700,1023.8000,74.7200,3.8700,68.0000,0.6483
2005-02-06,11.2900,11.2900,0.0000,0.9000,-2.3400,5.6700,1026.6000,78.3950,3.1000,75.0000,0.6880
2005-02-07,11.2700,11.2700,0.0000,-1.1900,-4.3700,3.4300,1027.4000,83.7250,2.5400,81.0000,0.6830
2005-02-08,11.2700,11.2700,0.0000,-1.2600,-5.8200,4.7400,1027.8000,90.4105,1.6400,77.0000,0.6472
2005-02-09,11.2500,11.2500,8.0000,3.0600,-1.4800,7.4300,1025.6000,92.4467,3.9600,35.0000,0.3482
2005-02-10,11.3000,11.3000,6.8000,6.5200,2.7500,8.7300,1018.0000,93.2316,6.3100,19.0000,0.2132
2005-02-11,11.3000,11.3000,10.0000,4.3900,1.1000,6.9200,1018.4000,93.3875,2.3700,46.0000,0.4813
2005-02-12,11.3200,11.3200,15.1000,5.9600,3.1400,10.4200,994.4000,91.7900,8.4700,20.0000,0.2231
2005-02-13,11.3300,11.3300,4.4000,3.2200,1.4300,5.6900,994.2000,84.7200,7.1100,35.0000,0.3563
2005-02-14,11.3100,11.3100,5.0000,2.1300,-0.3200,4.9800,1004.4000,89.6100,5.0900,54.0000,0.5256
2005-02-15,11.3100,11.3100,0.0000,0.8400,-1.4600,1.8100,1018.9000,85.4150,5.5700,28.0000,0.2574
2005-02-16,11.3100,11.3100,0.0000,-0.8200,-2.9600,1.6000,1026.5000,80.0350,3.7900,51.0000,0.4369
2005-02-17,11.3000,11.3000,0.0000,0.0300,-1.5700,1.2200,1026.5000,86.6300,1.7200,34.0000,0.3014
2005-02-18,11.3000,11.3000,2.8000,0.8900,0.0800,1.8300,1016.4000,87.8650,5.2200,16.0000,0.1476
2005-02-19,11.3000,11.3000,4.0000,2.5700,-0.5200,6.2000,1006.8000,92.7000,4.3300,58.0000,0.5729
2005-02-20,11.3100,11.3100,1.5000,1.6500,0.5700,4.6400,1006.6000,92.8667,3.7900,39.0000,0.3724
2005-02-21,11.3000,11.3000,0.0000,1.5800,0.2000,4.4400,1011.8000,87.2800,5.3900,59.0000,0.5602
2005-02-22,11.2900,11.2900,1.0000,0.1000,-2.6500,2.0500,1014.9000,82.5550,6.6600,51.0000,0.4566
2005-02-23,11.2900,11.2900,3.7000,-0.2400,-2.9100,1.0900,1011.9000,93.4714,4.9900,24.0000,0.2123
2005-02-24,11.2900,11.2900,0.0000,-0.0200,-0.9400,1.1000,1014.8000,91.5824,2.9200,48.0000,0.4277
2005-02-25,11.2900,11.2900,0.0000,0.5400,-2.5300,2.0800,1018.6000,92.0667,2.2500,41.0000,0.3726
2005-02-26,11.2900,11.2900,0.0000,-0.0100,-2.2400,1.6200,1016.8000,89.9900,3.8800,23.0000,0.2048
2005-02-27,11.3000,11.3000,0.0000,-3.3700,-7.5700,-0.8700,1025.3000,69.5350,4.6600,104.0000,0.7995
2005-02-28,11.2800,11.2800,0.0000,-2.5200,-8.3800,2.0300,1021.4000,66.4650,4.7500,97.0000,0.7759
2005-03-01,11.2800,11.2800,15.4000,-1.4200,-3.1600,-0.3600,1005.3000,88.0950,6.2100,24.0000,0.2032
2005-03-02,11.2700,11.2700,6.3000,-1.4700,-2.5900,0.8800,1003.7000,93.9778,2.6200,26.0000,0.2199
2005-03-03,11.2600,11.2600,0.0000,-5.1500,-12.9300,-1.6400,1014.1000,88.3750,4.0400,75.0000,0.5355
2005-03-04,11.2600,11.2600,2.3000,-8.6300,-18.0600,-2.2800,1011.3000,85.2500,2.8800,98.0000,0.5906
2005-03-05,11.2500,11.2500,0.0000,-3.4200,-6.9300,-1.0300,1009.3000,80.5650,4.8300,100.0000,0.7750
2005-03-06,11.2700,11.2700,2.4000,-3.6900,-11.4400,1.1700,1022.0000,90.3500,2.5000,116.0000,0.8810
2005-03-07,11.2600,11.2600,2.5000,2.3000,-4.5700,4.1500,1020.0000,92.5563,4.4700,60.0000,0.5825
2005-03-08,11.3000,11.3000,1.1000,3.2900,1.7700,4.3100,1020.9000,92.6722,4.6400,63.0000,0.6336
2005-03-09,11.3100,11.3100,0.0000,2.9100,-2.8600,6.8500,1027.1000,90.0667,3.7400,87.0000,0.8602
2005-03-10,11.3000,11.3000,1.2000,0.4900,-4.6600,4.6500,1027.6000,91.8050,2.8500,115.0000,1.0377
2005-03-11,11.3100,11.3100,6.4000,3.6000,1.3500,5.8800,1003.7000,89.0900,8.0800,40.0000,0.4105
2005-03-12,11.3100,11.3100,2.7000,3.3100,0.9200,6.0800,998.6000,87.7900,6.0700,68.0000,0.6927
2005-03-13,11.3200,11.3200,1.9000,2.7100,-0.1800,6.2300,1008.2000,87.8150,4.0400,88.0000,0.8729
2005-03-14,11.3000,11.3000,0.0000,3.5900,-0.1200,7.7700,1012.6000,82.9250,4.0900,116.0000,1.1843
2005-03-15,11.2900,11.2900,0.0000,7.0600,0.5100,11.0800,1017.0000,79.2050,6.0600,70.0000,0.7994
2005-03-16,11.3000,11.3000,0.0000,12.6600,9.2000,16.5900,1017.4000,75.1600,7.6000,116.0000,1.5469
2005-03-17,11.3000,11.3000,0.0000,10.6800,8.8000,12.7800,1019.4000,89.3450,8.0800,41.0000,0.5191
2005-03-18,11.2900,11.2900,1.3000,8.9300,7.7000,10.2400,1024.2001,94.0909,5.8700,38.0000,0.4573
2005-03-19,11.3000,11.3000,0.0000,6.8600,2.8800,8.9300,1026.3000,92.7333,3.5800,54.0000,0.6101
2005-03-20,11.3100,11.3100,0.0000,4.7700,-0.1000,9.5600,1024.4000,73.7550,3.9300,159.0000,1.6800
2005-03-21,11.2900,11.2900,0.0000,6.3000,-0.2600,13.8200,1017.7000,66.5400,4.8600,179.0000,1.9953
2005-03-22,11.2900,11.2900,0.8000,9.9400,2.6100,17.2000,1010.9000,67.1000,4.4700,139.0000,1.7313
2005-03-23,11.2800,11.2800,0.0000,10.7100,6.5000,15.6700,1017.8000,84.9050,3.1800,126.0000,1.5977
2005-03-24,11.2900,11.2900,4.9000,12.8900,5.8700,20.3400,1015.5000,79.3650,3.7700,143.0000,1.9193
2005-03-25,11.2900,11.2900,0.0000,10.5100,8.2800,15.3200,1015.6000,91.1947,3.1000,64.0000,0.8079
2005-03-26,11.3000,11.3000,0.0000,9.8100,7.7400,13.5300,1009.6000,91.3813,2.6200,84.0000,1.0431
2005-03-27,11.2900,11.2900,0.0000,10.3000,7.8300,12.4300,1007.8000,90.0850,4.7200,70.0000,0.8817
2005-03-28,11.2800,11.2800,6.1000,10.0700,7.0500,12.3600,1011.9000,91.1947,3.6300,62.0000,0.7747
2005-03-29,11.3000,11.3000,0.0000,8.5800,7.1700,10.4000,1014.4000,91.8750,3.3900,63.0000,0.7539
2005-03-30,11.2900,11.2900,0.0000,9.2100,5.7800,13.7900,1018.2000,66.8350,6.0800,152.0000,1.8489
2005-03-31,11.2900,11.2900,0.0000,8.3900,3.1100,14.7100,1026.0000,57.5250,4.9300,207.0000,2.4501
2005-04-01,11.2900,11.2900,0.0000,8.4200,1.2800,16.4500,1027.3000,57.0950,3.7400,209.0000,2.4744
2005-04-02,11.2800,11.2800,0.0000,9.8800,1.6700,17.5300,1023.9000,52.4300,3.7700,217.0000,2.6828
2005-04-03,11.2800,11.2800,0.0000,12.6100,4.4500,21.5300,1021.7000,56.2050,3.2100,207.0000,2.7522
2005-04-04,11.2700,11.2700,5.6000,12.5800,5.2100,20.2400,1020.1000,71.7950,4.1600,174.0000,2.3132
2005-04-05,11.2800,11.2800,0.0000,8.0800,3.7400,12.7800,1023.0000,73.4300,4.5300,177.0000,2.0787
2005-04-06,11.2700,11.2700,1.8000,8.2200,2.6500,12.5400,1013.0000,75.6750,5.8700,119.0000,1.4100
2005-04-07,11.2900,11.2900,4.7000,8.1600,5.8600,11.3100,998.4000,75.1100,7.5400,165.0000,1.9651
2005-04-08,11.2900,11.2900,8.5000,6.5500,2.0800,10.6200,1002.8000,78.9150,4.4700,126.0000,1.4262
2005-04-09,11.2900,11.2900,3.5000,3.8800,1.3000,7.3000,1016.6000,80.6600,4.9600,154.0000,1.5849
2005-04-10,11.2900,11.2900,1.2000,7.8200,5.7000,10.9200,1022.4000,86.1900,4.1400,112.0000,1.3055
2005-04-11,11.2800,11.2800,0.0000,10.0400,4.6400,15.7600,1027.6000,77.0950,3.6100,195.0000,2.4176
2005-04-12,11.2900,11.2900,0.0000,9.9300,2.3900,15.1200,1020.9000,76.5450,2.7700,173.0000,2.1447
2005-04-13,11.2800,11.2800,9.9000,9.8900,7.0300,12.8800,1009.2000,87.9050,3.1000,67.0000,0.8340
2005-04-14,11.3000,11.3000,0.0000,12.1500,8.9900,15.3900,1004.7000,83.9950,3.5600,89.0000,1.1780
2005-04-15,11.3000,11.3000,1.7000,12.4000,6.7100,20.7700,1004.6000,75.1900,3.7600,176.0000,2.3442
2005-04-16,11.2900,11.2900,0.0000,10.3600,4.9000,15.1300,1006.2000,84.6350,4.0200,137.0000,1.7296
2005-04-17,11.2900,11.2900,1.0000,10.6100,6.8900,16.5900,1002.1000,89.1300,3.3600,165.0000,2.1010
2005-04-18,11.2800,11.2800,0.0000,11.2500,6.2300,15.9700,1000.8000,88.9210,2.5300,103.0000,1.3345
2005-04-19,11.2800,11.2800,8.4000,7.5900,4.5900,10.3900,1005.5000,92.4833,3.5100,80.0000,0.9336
2005-04-20,11.2900,11.2900,0.0000,7.6300,2.5200,13.1400,1014.4000,64.6800,5.0300,205.0000,2.3851
2005-04-21,11.3000,11.3000,0.0000,6.2400,-0.9900,12.6800,1020.7000,70.4000,2.4000,253.0000,2.8106
2005-04-22,11.2900,11.2900,0.0000,6.2600,-2.0100,13.5400,1017.4000,72.0800,2.1900,214.0000,2.3828
2005-04-23,11.2900,11.2900,0.0000,9.6100,1.9700,16.8100,1013.0000,64.2400,3.4400,260.0000,3.2059
2005-04-24,11.2700,11.2700,0.0000,11.6400,4.1800,18.8600,1011.2000,55.1450,4.7400,249.0000,3.2445
2005-04-25,11.2700,11.2700,0.0000,10.7100,5.1300,16.6700,1010.2000,58.4750,5.5200,219.0000,2.7861
2005-04-26,11.2700,11.2700,13.1000,11.1100,6.3100,16.6500,1013.1000,77.4250,3.2500,145.0000,1.8620
2005-04-27,11.3000,11.3000,1.3000,10.1000,6.2700,13.8800,1014.1000,82.8550,4.1800,165.0000,2.0613
2005-04-28,11.3000,11.3000,8.3000,12.4600,5.5700,18.0400,1019.7000,73.2550,3.4000,219.0000,2.9033
2005-04-29,11.3000,11.3000,0.0000,12.5500,7.3300,17.2700,1018.9000,87.8100,2.2300,93.0000,1.2361
2005-04-30,11.3100,11.3100,0.0000,13.0500,6.8300,17.1800,1016.0000,90.2800,1.7700,114.0000,1.5357
2005-05-01,11.2900,11.2900,0.0000,18.0100,7.5000,25.2600,1010.5000,75.6800,2.6100,219.0000,3.2966
2005-05-02,11.2900,11.2900,0.0000,15.8100,8.8300,19.5000,1011.6000,86.5250,2.1400,160.0000,2.3004
2005-05-03,11.2900,11.2900,4.3000,12.4600,7.0400,17.8000,1011.8000,88.9550,2.3200,120.0000,1.5960
2005-05-04,11.2900,11.2900,0.0000,10.5100,4.8800,15.2000,1013.2000,89.2800,3.7200,92.0000,1.1626
2005-05-05,11.2800,11.2800,4.0000,9.1500,2.7900,12.8800,1016.6000,81.1300,4.6200,192.0000,2.3332
2005-05-06,11.3100,11.3100,2.7000,9.1400,4.9300,12.4100,1011.5000,83.9800,5.3200,181.0000,2.2040
2005-05-07,11.3100,11.3100,15.9000,7.1300,3.4600,10.5700,1005.8000,86.9350,4.2500,126.0000,1.4498
2005-05-08,11.3200,11.3200,4.6000,6.7400,3.3100,11.4600,1008.7000,82.8500,4.2700,210.0000,2.3841
2005-05-09,11.3200,11.3200,4.2000,7.5300,3.5200,11.8100,1010.6000,82.1350,4.9400,208.0000,2.4171
2005-05-10,11.3200,11.3200,2.6000,8.2000,4.7300,12.7000,1016.9000,81.2950,4.7200,192.0000,2.2694
2005-05-11,11.3200,11.3200,0.0000,7.6700,2.7500,11.6900,1023.8000,77.6950,3.9800,192.0000,2.2265
2005-05-12,11.3200,11.3200,0.0000,7.8400,0.9400,12.9900,1025.3000,79.4900,2.8200,226.0000,2.6324
2005-05-13,11.3100,11.3100,0.0000,9.7300,2.2200,16.3100,1022.0000,78.4500,4.6000,259.0000,3.1914
2005-05-14,11.3000,11.3000,10.5000,10.6900,5.8600,15.6600,1014.7000,77.6250,5.4700,235.0000,2.9822
2005-05-15,11.3100,11.3100,0.0000,10.4400,4.9800,16.1700,1013.7000,85.2200,3.0600,195.0000,2.4591
2005-05-16,11.3000,11.3000,3.0000,7.8800,2.6000,13.4500,1014.0000,88.6900,3.3200,119.0000,1.3952
2005-05-17,11.3000,11.3000,0.0000,6.2800,1.2700,10.7600,1017.5000,78.0150,2.7000,201.0000,2.2394
2005-05-18,11.3100,11.3100,0.0000,7.6000,0.6400,13.3200,1022.2000,69.8600,2.1200,263.0000,3.0457
2005-05-19,11.3000,11.3000,2.7000,13.1700,2.9800,18.7500,1020.6000,60.4650,4.3100,241.0000,3.2501
2005-05-20,11.3100,11.3100,2.8000,15.5000,12.2800,20.1400,1014.1000,83.8500,3.9200,135.0000,1.9261
2005-05-21,11.3000,11.3000,3.8000,14.8600,11.6700,19.1400,1010.9000,80.2900,3.5700,221.0000,3.1123
2005-05-22,11.3200,11.3200,0.0000,14.7900,8.7200,20.3000,1010.1000,70.6300,3.7900,262.0000,3.6850
2005-05-23,11.3000,11.3000,0.0000,12.6600,7.7300,17.3500,1016.1000,68.6800,4.3200,252.0000,3.3623
2005-05-24,11.2800,11.2800,0.0000,13.2100,6.8200,16.4100,1020.6000,71.9450,4.5300,165.0000,2.2273
2005-05-25,11.2800,11.2800,0.0000,16.2600,11.9100,20.8400,1022.6000,75.2600,4.2500,248.0000,3.5861
2005-05-26,11.2700,11.2700,0.0000,20.8200,12.4000,29.2600,1017.7000,63.9500,3.9400,284.0000,4.4945
2005-05-27,11.2700,11.2700,0.0000,21.5900,9.7000,29.5500,1015.2000,66.9500,2.2700,304.0000,4.8791
2005-05-28,11.2500,11.2500,0.0000,20.5700,12.6600,27.6400,1014.3000,64.2750,4.9500,308.0000,4.8579
2005-05-29,11.2300,11.2300,2.7000,14.5300,9.3600,20.3000,1019.8000,71.3050,3.4600,254.0000,3.5383
2005-05-30,11.2600,11.2600,5.9000,10.6500,8.1900,14.1400,1020.0000,86.6600,2.8000,90.0000,1.1383
2005-05-31,11.3000,11.3000,4.5000,10.0700,5.2500,15.5000,1024.1000,79.6900,4.0100,223.0000,2.7713
2005-06-01,11.2700,11.2700,1.1000,11.8700,4.5800,16.7900,1022.5000,68.3600,2.6000,227.0000,2.9613
2005-06-02,11.2700,11.2700,0.0000,14.3300,11.9300,17.3200,1014.5000,87.7600,4.1200,84.0000,1.1671
2005-06-03,11.2700,11.2700,13.9000,16.6100,12.9100,25.2600,1008.6000,83.4650,3.9300,209.0000,3.0599
2005-06-04,11.3000,11.3000,1.4000,14.0900,12.0700,17.6100,1009.2000,78.4850,6.6900,170.0000,2.3538
2005-06-05,11.3000,11.3000,1.1000,12.8100,10.7800,16.6100,1014.3000,87.4150,4.2600,117.0000,1.5680
2005-06-06,11.2900,11.2900,0.0000,10.5700,7.2200,13.0300,1021.6000,69.2450,4.7400,170.0000,2.1440
2005-06-07,11.2700,11.2700,0.0000,10.1800,5.9300,14.0900,1032.5000,69.5750,5.1500,226.0000,2.8067
2005-06-08,11.2800,11.2800,0.0000,10.6400,4.4000,15.8400,1036.5000,71.4650,2.8500,271.0000,3.4022
2005-06-09,11.2600,11.2600,0.0000,12.4300,4.0100,18.8200,1030.3000,71.3450,2.3000,303.0000,3.9965
2005-06-10,11.2700,11.2700,0.0000,11.2400,6.2500,16.0600,1021.2000,79.5700,3.5900,174.0000,2.2343
2005-06-11,11.2700,11.2700,0.9000,10.1600,6.7300,14.4800,1014.2000,74.0900,4.0800,158.0000,1.9770
2005-06-12,11.2600,11.2600,6.3000,10.3100,6.4600,14.1400,1007.9000,84.1000,3.3800,161.0000,2.0284
2005-06-13,11.2800,11.2800,0.0000,12.0200,8.5100,15.5600,1005.1000,71.0450,4.3900,231.0000,3.0470
2005-06-14,11.2600,11.2600,0.0000,14.4700,6.4800,21.3000,1011.4000,67.0250,3.2900,313.0000,4.3682
2005-06-15,11.2400,11.2400,0.7000,16.3600,6.6300,24.0800,1017.5000,74.0800,2.8800,281.0000,4.0794
2005-06-16,11.2400,11.2400,0.0000,17.3000,12.6600,20.7200,1020.8000,76.7550,4.4800,213.0000,3.1498
2005-06-17,11.2400,11.2400,0.0000,17.2700,12.3300,21.9000,1024.7001,88.3650,4.2600,112.0000,1.6530
2005-06-18,11.2300,11.2300,0.0000,16.5900,10.6600,22.5400,1027.7001,69.0700,2.2600,274.0000,3.9828
2005-06-19,11.2000,11.2000,0.0000,20.3800,9.6800,27.9900,1020.9000,58.1250,2.4700,346.0000,5.4277
2005-06-20,11.1800,11.1800,0.0000,24.3300,15.6500,32.0200,1015.6000,61.6900,2.9100,324.0000,5.4328
2005-06-21,11.1600,11.1600,0.0000,19.7600,12.3900,24.2700,1017.2000,73.3250,3.2600,256.0000,3.9755
2005-06-22,11.1500,11.1500,0.0000,18.3000,11.2500,24.1000,1022.5000,69.6100,2.1300,302.0000,4.5537
2005-06-23,11.1200,11.1200,0.0000,22.1200,11.7200,29.5700,1019.4000,63.3100,2.0200,328.0000,5.3049
2005-06-24,11.1000,11.1000,7.0000,24.4800,16.9900,31.4300,1013.3000,66.7000,1.9700,265.0000,4.4562
2005-06-25,11.1600,11.1600,0.0000,16.2700,10.3600,19.4900,1017.8000,85.2650,4.5100,159.0000,2.3036
2005-06-26,11.1200,11.1200,0.0000,14.7100,8.9300,20.6500,1025.4000,77.3050,2.9400,286.0000,3.9921
2005-06-27,11.0900,11.0900,0.0000,14.7300,7.6700,20.9600,1022.8000,73.8650,1.9400,319.0000,4.4591
2005-06-28,11.0800,11.0800,0.0000,15.1900,8.1500,21.7700,1018.3000,74.4900,2.6200,313.0000,4.4284
2005-06-29,11.0600,11.0600,0.0000,16.2600,9.4100,21.9300,1009.9000,77.0350,3.0400,204.0000,2.9633
2005-06-30,11.0600,11.0600,17.3000,17.0300,14.5700,20.9600,1008.0000,89.7400,2.1800,120.0000,1.7726
2005-07-01,11.2300,11.2300,1.6000,15.4900,11.2700,20.2000,1012.8000,87.9450,2.6100,160.0000,2.2834
2005-07-02,11.1900,11.1900,0.0000,17.7400,10.1800,21.8800,1018.7000,86.2000,2.1500,192.0000,2.8667
2005-07-03,11.1700,11.1700,0.0000,19.7700,16.3100,24.8300,1016.6000,82.0450,2.5100,194.0000,3.0138
2005-07-04,11.1600,11.1600,7.9000,18.5900,12.4600,27.4100,1005.9000,80.7250,5.1800,212.0000,3.2324
2005-07-05,11.2100,11.2100,0.0000,14.4200,10.1000,18.7300,1011.8000,81.8900,3.2200,185.0000,2.5785
2005-07-06,11.2100,11.2100,11.9000,14.3200,9.7200,18.5800,1006.7000,87.4750,3.2900,170.0000,2.3686
2005-07-07,11.2700,11.2700,2.1000,15.3000,11.9400,20.3200,1009.8000,82.9850,2.2600,168.0000,2.3902
2005-07-08,11.2600,11.2600,5.0000,15.6600,11.7400,20.3900,1016.0000,90.0650,1.7600,139.0000,1.9888
2005-07-09,11.2500,11.2500,0.0000,17.2500,12.6600,22.5900,1022.0000,87.0950,1.8900,222.0000,3.2781
2005-07-10,11.2200,11.2200,0.0000,20.9500,13.8700,27.1300,1026.2001,76.6100,3.5600,291.0000,4.6040
2005-07-11,11.2100,11.2100,0.0000,18.7600,14.6600,23.1000,1029.3000,84.4350,4.2500,288.0000,4.3719
2005-07-12,11.1900,11.1900,0.0000,19.8100,14.6000,25.9500,1028.3000,81.0500,3.2000,300.0000,4.6468
2005-07-13,11.1800,11.1800,0.0000,18.4000,14.2100,24.5100,1024.2001,80.4550,2.4200,283.0000,4.2731
2005-07-14,11.1500,11.1500,0.0000,20.4300,13.7800,26.2000,1019.6000,75.3650,1.6700,266.0000,4.1782
2005-07-15,11.1200,11.1200,0.0000,18.8900,11.8700,23.7400,1012.9000,74.9450,3.9300,244.0000,3.7331
2005-07-16,11.1100,11.1100,0.0000,15.6600,10.2800,20.5000,1015.9000,76.4350,3.1600,210.0000,3.0048
2005-07-17,11.0900,11.0900,0.0000,16.4100,9.3700,21.6900,1015.7000,77.6950,2.5300,193.0000,2.8066
2005-07-18,11.0900,11.0900,4.3000,19.3400,12.0400,24.9300,1009.1000,75.7950,2.0100,197.0000,3.0434
2005-07-19,11.1200,11.1200,1.6000,17.2500,14.6500,20.6400,1012.4000,73.8850,4.9100,197.0000,2.9187
2005-07-20,11.0800,11.0800,3.7000,15.5500,13.1000,18.8900,1014.0000,79.4950,5.5300,167.0000,2.3854
2005-07-21,11.0700,11.0700,7.9000,14.7800,13.4900,16.7400,1012.3000,87.6300,6.2700,79.0000,1.1099
2005-07-22,11.1800,11.1800,0.9000,13.7600,12.9600,15.9400,1011.0000,88.5600,4.0200,105.0000,1.4416
2005-07-23,11.1300,11.1300,0.0000,14.0900,10.8100,17.5300,1008.7000,86.7500,3.3600,107.0000,1.4818
2005-07-24,11.1100,11.1100,8.6000,15.9700,9.0700,22.0100,1006.4000,82.5350,1.9800,203.0000,2.9343
2005-07-25,11.1900,11.1900,8.6000,17.2400,14.7800,19.4100,1003.5000,91.0300,2.5600,124.0000,1.8424
2005-07-26,11.2300,11.2300,0.0000,14.2500,10.5700,17.5300,1011.2000,80.9800,2.4900,106.0000,1.4720
2005-07-27,11.1900,11.1900,3.5000,15.9700,10.1300,18.8500,1011.3000,89.8100,2.2700,111.0000,1.6016
2005-07-28,11.1900,11.1900,0.0000,20.9800,16.0300,27.6100,1010.4000,89.4050,1.7200,217.0000,3.4514
2005-07-29,11.1600,11.1600,40.3000,20.8200,17.0500,25.8200,1011.0000,85.4900,2.7100,183.0000,2.9020
2005-07-30,11.3100,11.3100,6.0000,17.2100,13.8000,21.3200,1010.6000,85.8800,3.9200,175.0000,2.5922
2005-07-31,11.3000,11.3000,6.8000,14.1400,13.1700,16.5700,1009.7000,87.5400,5.6000,106.0000,1.4691
2005-08-01,11.2700,11.2700,0.0000,14.3700,11.0200,17.2600,1018.1000,78.6250,3.5900,129.0000,1.7916
2005-08-02,11.2600,11.2600,0.0000,13.9200,9.1200,18.2200,1021.2000,84.5300,1.9500,179.0000,2.4571
2005-08-03,11.2500,11.2500,5.6000,14.2900,8.4500,20.3500,1019.5000,84.9600,3.1600,202.0000,2.7987
2005-08-04,11.2400,11.2400,4.7000,15.7100,11.6800,19.8900,1022.3000,79.1450,3.9100,233.0000,3.3297
2005-08-05,11.2500,11.2500,12.2000,13.9200,10.6400,17.1600,1016.4000,91.3100,3.7900,86.0000,1.1827
2005-08-06,11.3300,11.3300,16.0000,12.6000,9.0100,16.4000,1016.1000,88.0400,3.2100,189.0000,2.5180
